customer_id,name,email,gender,age,location,join_date,persona
4780,Scott Smith,tammyscott@example.org,Female,24,Hyderabad,2023-09-26,Fashionista
4781,Steven Smith,gary73@example.org,Female,24,Bengaluru,2021-07-26,Fashionista
4782,Brenda Kerr,grahamrobin@example.com,Male,39,Indore,2021-08-03,Family Shopper
4783,Corey Aguilar,petersonchristy@example.net,Female,39,Bengaluru,2020-10-15,Fashionista
4784,Paul Schmidt,ericaballard@example.org,Female,29,Nagpur,2024-11-07,Family Shopper
4785,Matthew Robinson,lisa63@example.com,Male,38,Chennai,2020-10-09,Family Shopper
4786,Susan Graham,ecook@example.org,Female,25,Mumbai,2020-04-30,Tech Enthusiast
4787,Luke Anderson,jromero@example.net,Male,67,Jaipur,2021-07-11,Family Shopper
4788,Robin Ortiz,nathan50@example.org,Female,25,Delhi,2021-10-26,Tech Enthusiast
4789,Susan Boyd,maurice19@example.org,Female,25,Kanpur,2021-03-10,Fashionista
4790,Donald Martin,stephanie01@example.org,Female,26,Varanasi,2022-12-12,Fashionista
4791,Willie West,tharris@example.org,Female,43,Gorakhpur,2024-09-23,Family Shopper
4792,Karla Mitchell,anthonycook@example.org,Female,30,Bhopal,2021-06-08,Fashionista
4793,Lori Martinez,jessica69@example.org,Female,19,Delhi,2022-08-23,Fashionista
4794,Patrick Martin,tyrone85@example.org,Female,21,Mumbai,2024-09-29,Tech Enthusiast
4795,Sarah Jackson,yolandalewis@example.com,Female,38,Lucknow,2023-06-03,Family Shopper
4796,Cheryl Cooper,ricardo15@example.com,Male,39,Lucknow,2020-11-01,Family Shopper
4797,Christopher Patrick,smithmaria@example.com,Female,57,Kanpur,2023-11-20,Family Shopper
4798,Jennifer Dalton,murphyjeff@example.org,Male,48,Chennai,2022-03-30,Family Shopper
4799,Richard Lynch,tcollins@example.net,Female,39,Kolkata,2024-01-30,Tech Enthusiast
4800,Denise Howard MD,russell68@example.org,Male,19,Kolkata,2021-03-19,Fashionista
4801,Melissa Carr,rayshaw@example.net,Male,22,Bengaluru,2022-12-12,Family Shopper
4802,Jeanette Graham,aprilfigueroa@example.net,Female,51,Bengaluru,2020-04-30,Tech Enthusiast
4803,Daniel Edwards,reynoldsmichael@example.org,Female,24,Delhi,2023-06-05,Fashionista
4804,Mario Bennett,ibarnes@example.net,Female,34,Delhi,2022-04-27,Tech Enthusiast
4805,Andrew Ferguson,eric85@example.com,Female,42,Mumbai,2022-02-24,Fashionista
4806,Barbara Rollins,goodmancarmen@example.net,Male,28,Delhi,2022-04-18,Fashionista
4807,Lisa Jackson,uhernandez@example.org,Male,37,Nagpur,2022-01-19,Tech Enthusiast
4808,Shelley Nguyen,roberto83@example.org,Male,47,Nagpur,2024-07-20,Fashionista
4809,Sarah Cooper,zwatson@example.com,Female,58,Delhi,2020-04-29,Family Shopper
4810,Patrick Nichols,acostacourtney@example.com,Female,53,Lucknow,2024-04-19,Fashionista
4811,Jessica Allen,brookstyler@example.net,Female,32,Mysuru,2024-07-23,Fashionista
4812,Corey Bruce,edwin59@example.net,Male,38,Chennai,2020-10-12,Family Shopper
4813,Mrs. Heather Cole,gdougherty@example.org,Female,32,Jaipur,2021-10-21,Family Shopper
4814,Patrick Leonard,matthew76@example.com,Female,39,Mumbai,2021-12-04,Tech Enthusiast
4815,Melissa Hamilton,andreagray@example.net,Female,42,Jaipur,2020-07-12,Tech Enthusiast
4816,Kristina Johns,benjaminmendez@example.net,Female,35,Delhi,2020-10-31,Fashionista
4817,Jeff Ramirez,conwaychristian@example.com,Male,52,Gorakhpur,2024-04-05,Fashionista
4818,Kevin Adams,tammy38@example.com,Female,32,Bhopal,2021-02-19,Family Shopper
4819,Jo Mccormick,nancy12@example.net,Male,36,Indore,2023-08-15,Tech Enthusiast
4820,David Moore,mitchelljohnson@example.org,Male,75,Mysuru,2021-12-06,Family Shopper
4821,Amanda Morales,hamiltonmiguel@example.org,Female,34,Mysuru,2024-02-15,Family Shopper
4822,Christopher Mitchell,marypollard@example.com,Female,42,Bhopal,2025-03-15,Family Shopper
4823,Douglas Zimmerman,ghill@example.com,Female,32,Delhi,2023-11-12,Tech Enthusiast
4824,John Perez,jamesrobinson@example.org,Female,33,Nagpur,2022-08-24,Tech Enthusiast
4825,Anthony Tucker,franksmith@example.com,Female,45,Raipur,2020-08-08,Tech Enthusiast
4826,Michael Jordan,brian24@example.net,Female,32,Varanasi,2020-07-18,Tech Enthusiast
4827,William Kaufman,moralesjordan@example.org,Male,32,Bengaluru,2022-03-07,Fashionista
4828,Elizabeth Navarro,mjohnson@example.org,Female,35,Delhi,2022-06-04,Family Shopper
4829,Angela Ward,larrywallace@example.net,Male,30,Bhopal,2024-08-10,Tech Enthusiast
4830,Brenda Smith,dfreeman@example.net,Female,49,Indore,2022-11-24,Fashionista
4831,Colleen Peters,kfarrell@example.com,Male,43,Delhi,2024-07-17,Tech Enthusiast
4832,Charles Johnson,daughertysarah@example.com,Male,37,Indore,2024-07-27,Family Shopper
4833,Laura Underwood,laureningram@example.com,Male,46,Varanasi,2020-07-11,Fashionista
4834,Julie Cook,ralphwilson@example.com,Male,32,Mumbai,2021-10-08,Family Shopper
4835,Manuel White,jcrawford@example.net,Female,38,Varanasi,2023-11-25,Fashionista
4836,Heidi West,deleoneugene@example.net,Male,18,Hyderabad,2025-03-20,Family Shopper
4837,Edwin Bradford,iclayton@example.net,Female,31,Jaipur,2020-06-28,Tech Enthusiast
4838,Brooke Williams,djohnson@example.com,Male,36,Delhi,2020-12-12,Family Shopper
4839,Melissa Pearson,harrischristopher@example.com,Female,48,Kolkata,2024-02-13,Fashionista
4840,Mr. Justin Campbell,michaelmiller@example.net,Female,49,Raipur,2023-12-26,Family Shopper
4841,Julia Henderson,glewis@example.net,Male,39,Indore,2021-07-01,Family Shopper
4842,Brooke Acosta,smitherica@example.org,Female,24,Kolkata,2024-01-14,Tech Enthusiast
4843,Maureen Smith,humphreyadriana@example.net,Male,23,Indore,2022-12-21,Family Shopper
4844,Felicia Anthony,johnsonerik@example.com,Female,28,Mumbai,2021-09-14,Family Shopper
4845,Susan Cummings,fmcguire@example.net,Female,32,Jodhpur,2022-11-12,Family Shopper
4846,James Mclaughlin,melissa72@example.net,Male,60,Kanpur,2023-11-07,Family Shopper
4847,Kimberly Anderson,amy74@example.org,Female,21,Delhi,2022-02-27,Family Shopper
4848,Maria Nguyen MD,mortonclinton@example.net,Male,42,Delhi,2023-06-05,Fashionista
4849,Tracy Copeland,ronnie48@example.org,Female,59,Chennai,2023-11-09,Family Shopper
4850,William Johnson,gthomas@example.com,Female,52,Lucknow,2023-03-18,Tech Enthusiast
4851,Kayla Shaffer,cheryl74@example.net,Female,20,Jaipur,2023-03-13,Family Shopper
4852,Jon Rodriguez,melissachristian@example.net,Female,30,Delhi,2021-05-27,Fashionista
4853,Wayne Conley,laurie54@example.com,Male,37,Kolkata,2024-12-10,Family Shopper
4854,Emily Best,shari06@example.net,Female,56,Varanasi,2022-03-21,Tech Enthusiast
4855,Jeremy Roberts,mooreglenn@example.org,Male,31,Lucknow,2022-02-24,Family Shopper
4856,Larry Brown,joneslinda@example.com,Female,18,Mumbai,2024-09-16,Family Shopper
4857,Amanda Myers,pcrawford@example.net,Male,47,Bengaluru,2023-11-17,Fashionista
4858,Melanie Whitaker,martindonald@example.com,Female,39,Bengaluru,2022-02-20,Tech Enthusiast
4859,Rachel Clark,robinsonrachel@example.net,Female,40,Kolkata,2022-06-13,Family Shopper
4860,Margaret Rogers,andrew25@example.com,Female,37,Delhi,2023-09-20,Fashionista
4861,Kim Swanson,mark59@example.org,Male,37,Jaipur,2020-10-16,Family Shopper
4862,Austin Mcclure,owolfe@example.com,Female,21,Indore,2023-04-25,Fashionista
4863,Nancy Conrad,joshuabauer@example.net,Female,26,Meerut,2023-07-01,Fashionista
4864,Julia Williams,nicholas21@example.org,Female,29,Kanpur,2023-11-14,Fashionista
4865,Jessica Stevenson,mooneydennis@example.com,Male,55,Delhi,2024-08-28,Family Shopper
4866,Lisa Tucker,ttrevino@example.org,Female,24,Mysuru,2022-12-29,Fashionista
4867,Stanley Flynn,hensleycatherine@example.org,Female,51,Hyderabad,2021-03-21,Tech Enthusiast
4868,Morgan Nichols,coxnathan@example.org,Female,25,Chennai,2025-01-30,Fashionista
4869,Tracey Sellers,andersonedward@example.net,Female,34,Kolkata,2021-07-04,Tech Enthusiast
4870,Travis Frazier,ekoch@example.net,Male,22,Hyderabad,2023-03-11,Tech Enthusiast
4871,Amber Schultz,mcintoshricardo@example.org,Female,48,Indore,2024-06-26,Tech Enthusiast
4872,Anthony George,daniel93@example.org,Female,39,Hyderabad,2022-09-26,Tech Enthusiast
4873,David Jones,herrerajim@example.com,Male,40,Nagpur,2020-10-03,Tech Enthusiast
4874,Jonathan Foster,sean13@example.net,Female,74,Kanpur,2022-09-12,Tech Enthusiast
4875,Alexandra Murray,thowe@example.org,Female,22,Delhi,2021-12-11,Tech Enthusiast
4876,Madeline Walters,dtorres@example.net,Male,21,Gorakhpur,2023-11-13,Tech Enthusiast
4877,Jennifer Potter,mccoymichael@example.net,Female,28,Mumbai,2025-02-20,Family Shopper
4878,Wendy Evans,nrivera@example.com,Female,38,Kolkata,2023-05-27,Fashionista
4879,Anthony Wright,thomascharles@example.net,Female,32,Chennai,2022-11-15,Fashionista
4880,Anthony Curry,vallison@example.com,Female,32,Bhopal,2021-06-26,Family Shopper
4881,Colton Nolan,triciaanderson@example.org,Male,40,Kanpur,2023-10-15,Family Shopper
4882,Madison Moore,lisa45@example.org,Male,47,Delhi,2022-04-07,Family Shopper
4883,Steven Smith,jofranklin@example.net,Male,37,Kolkata,2024-04-30,Family Shopper
4884,Benjamin Bullock,montoyaryan@example.org,Female,32,Kolkata,2022-11-07,Family Shopper
4885,Matthew Wright,jeffreyrodriguez@example.net,Female,21,Nagpur,2024-10-05,Tech Enthusiast
4886,Jonathan Jimenez,nkramer@example.com,Female,41,Kanpur,2021-05-18,Tech Enthusiast
4887,Michael Ramirez,laura96@example.org,Female,18,Mumbai,2024-10-11,Tech Enthusiast
4888,Joseph Hernandez,tylerkevin@example.org,Male,26,Jaipur,2025-03-05,Fashionista
4889,Dylan Wilkins,kirsten85@example.com,Female,32,Varanasi,2024-06-02,Tech Enthusiast
4890,Maria Grant,paul17@example.org,Female,52,Varanasi,2023-10-16,Family Shopper
4891,Michael Hamilton,ronald29@example.net,Female,39,Hyderabad,2020-09-27,Tech Enthusiast
4892,Valerie Jackson,ronaldtapia@example.org,Female,43,Hyderabad,2024-04-14,Family Shopper
4893,Mr. Juan Donovan MD,pmartinez@example.org,Female,47,Bengaluru,2023-07-11,Tech Enthusiast
4894,Sara Munoz,kaufmankristen@example.com,Male,22,Mumbai,2022-01-16,Family Shopper
4895,David Brown,amylawson@example.org,Female,30,Jaipur,2021-02-25,Family Shopper
4896,Charles Wong,jacobyork@example.org,Male,31,Chennai,2025-03-07,Family Shopper
4897,Erica Serrano,henrycastro@example.net,Female,46,Mumbai,2024-11-12,Fashionista
4898,Christina Deleon DVM,morganknight@example.net,Female,27,Indore,2020-04-01,Fashionista
4899,Sean Flynn,turnershawn@example.org,Female,51,Bhopal,2024-03-27,Fashionista
4900,Cheryl Ashley,nicole28@example.org,Female,19,Jodhpur,2024-01-25,Family Shopper
4901,Robert Smith,fmathis@example.com,Female,63,Chennai,2022-06-22,Family Shopper
4902,Rodney Johnson,stevenscott@example.org,Male,35,Kolkata,2024-01-29,Family Shopper
4903,Brenda Waters,zachary25@example.org,Female,34,Delhi,2021-10-24,Family Shopper
4904,Michelle Shaffer,wbyrd@example.com,Female,45,Meerut,2023-11-20,Fashionista
4905,Susan Lee,susansmith@example.com,Male,37,Bengaluru,2025-02-23,Tech Enthusiast
4906,Alexis Armstrong,danieljones@example.com,Female,35,Kolkata,2022-06-27,Family Shopper
4907,Monica Kim,nathanblanchard@example.org,Female,43,Indore,2021-11-22,Tech Enthusiast
4908,George Hall,sheena04@example.com,Female,36,Bhopal,2025-02-26,Family Shopper
4909,David Taylor,delgadocarrie@example.com,Female,18,Kolkata,2023-07-24,Fashionista
4910,Michelle Smith,stevenscaroline@example.org,Female,33,Bengaluru,2024-07-12,Tech Enthusiast
4911,Michelle Porter,zachary61@example.com,Male,35,Kolkata,2022-05-29,Fashionista
4912,Robert Pearson,whitneyglenn@example.com,Female,40,Chennai,2021-10-22,Family Shopper
4913,Jacob Reyes,ramosheather@example.com,Male,25,Bengaluru,2024-12-18,Family Shopper
4914,Dr. Lisa Baxter,williamsmelissa@example.org,Female,22,Delhi,2022-09-06,Fashionista
4915,Ashley Smith,lconner@example.net,Female,46,Jaipur,2024-03-12,Fashionista
4916,Michael Barton,sherri81@example.org,Male,57,Lucknow,2024-08-31,Tech Enthusiast
4917,Jennifer Mercado,pglover@example.org,Male,56,Bengaluru,2021-06-11,Family Shopper
4918,Joshua Martinez,andrea32@example.net,Female,56,Delhi,2022-06-22,Tech Enthusiast
4919,Lance Aguilar,lday@example.org,Female,27,Meerut,2022-03-20,Fashionista
4920,Edwin Smith,manuel75@example.org,Male,43,Hyderabad,2024-01-10,Tech Enthusiast
4921,Michelle Yoder,matthewbender@example.com,Male,59,Chennai,2021-02-10,Fashionista
4922,Travis Hines,haleyrick@example.org,Male,47,Lucknow,2022-06-27,Family Shopper
4923,James Sandoval,awood@example.net,Male,44,Chennai,2022-09-13,Fashionista
4924,Isaac Smith,courtneyhernandez@example.org,Male,30,Meerut,2020-04-16,Tech Enthusiast
4925,Karen Harris,plee@example.com,Female,36,Bengaluru,2020-04-30,Fashionista
4926,Christopher Gonzalez,vwilliams@example.org,Female,45,Mumbai,2020-10-14,Family Shopper
4927,Paul Payne,watsoncarolyn@example.com,Female,52,Hyderabad,2021-07-05,Fashionista
4928,Amy Burnett,sknight@example.com,Male,52,Chennai,2021-05-18,Tech Enthusiast
4929,Marissa Logan,edwardsstephanie@example.com,Female,21,Meerut,2023-08-26,Tech Enthusiast
4930,Taylor Shelton,ybryant@example.com,Female,21,Mysuru,2021-10-11,Family Shopper
4931,Deborah Romero,tellis@example.org,Female,31,Hyderabad,2022-09-12,Tech Enthusiast
4932,Casey Parrish,deborah42@example.net,Female,43,Indore,2024-05-15,Fashionista
4933,David Martinez,paul14@example.net,Female,38,Kolkata,2024-06-15,Family Shopper
4934,Christine Camacho,jodilewis@example.org,Female,25,Kolkata,2021-08-21,Fashionista
4935,Misty Payne,smithtimothy@example.net,Male,45,Bengaluru,2021-10-20,Family Shopper
4936,Amanda Mack,twagner@example.org,Female,48,Indore,2024-05-26,Fashionista
4937,Melissa Mcconnell,carolinerios@example.org,Male,27,Bhopal,2021-11-13,Fashionista
4938,Scott Martin,oburton@example.com,Female,42,Mysuru,2020-10-29,Family Shopper
4939,Ana Zavala,scott55@example.org,Male,24,Meerut,2022-08-29,Fashionista
4940,Aaron Moore,leonardtonya@example.org,Male,32,Bhopal,2021-02-12,Family Shopper
4941,Johnathan Gonzalez,christinegarza@example.org,Male,52,Mumbai,2021-12-23,Fashionista
4942,James Sanchez,cliffordgreene@example.net,Male,28,Chennai,2023-11-29,Fashionista
4943,Ethan Jones,vlynch@example.com,Female,33,Hyderabad,2023-01-28,Fashionista
4944,Rachel Serrano,obryant@example.com,Male,38,Kolkata,2023-05-07,Family Shopper
4945,Melissa Maynard,oerickson@example.net,Female,37,Bhopal,2025-02-01,Tech Enthusiast
4946,Andrew Williams,arielwright@example.org,Female,22,Indore,2021-02-08,Tech Enthusiast
4947,David Smith,michael23@example.org,Male,51,Varanasi,2021-07-23,Tech Enthusiast
4948,Christopher Thompson,josephschultz@example.com,Female,33,Bhopal,2023-08-03,Family Shopper
4949,Xavier Allen,stephaniejones@example.net,Male,37,Meerut,2023-03-27,Family Shopper
4950,Jamie Jordan,nicholaswillis@example.net,Male,38,Indore,2025-01-22,Tech Enthusiast
4951,Bonnie Martin,fitzgeraldwanda@example.org,Female,32,Chennai,2024-12-02,Fashionista
4952,Pamela Anderson,debbiemartinez@example.net,Male,37,Mumbai,2024-12-09,Family Shopper
4953,William Johnson,dale85@example.net,Female,32,Bhopal,2021-07-24,Tech Enthusiast
4954,Dwayne Miller,april62@example.com,Female,31,Mumbai,2023-06-02,Fashionista
4955,Drew Schultz,davidgreen@example.org,Female,39,Hyderabad,2022-12-23,Family Shopper
4956,John Hill,whitelarry@example.org,Female,49,Kanpur,2023-07-14,Tech Enthusiast
4957,Joanne Castro,jason44@example.com,Male,39,Gorakhpur,2021-05-17,Family Shopper
4958,Regina Johnson,jcox@example.net,Female,53,Chennai,2023-11-12,Family Shopper
4959,William Montgomery,amandarogers@example.net,Female,38,Varanasi,2022-09-25,Tech Enthusiast
4960,Jennifer Johnston,levyhaley@example.org,Male,19,Delhi,2023-10-01,Family Shopper
4961,Robert West,petercarter@example.com,Male,27,Meerut,2020-11-26,Fashionista
4962,Shane Collins,theresamartin@example.net,Female,53,Kolkata,2022-06-29,Tech Enthusiast
4963,Robert Sheppard,xsmith@example.net,Male,38,Kanpur,2020-04-13,Tech Enthusiast
4964,Kimberly Rodriguez,rburch@example.net,Male,43,Mumbai,2022-11-01,Fashionista
4965,Jacqueline Andrews,tammyrocha@example.com,Male,23,Chennai,2022-08-21,Fashionista
4966,Lisa Robinson,johnathan40@example.org,Male,50,Varanasi,2022-08-19,Fashionista
4967,Jeffrey Jones,gregwebb@example.com,Female,20,Mumbai,2020-08-18,Fashionista
4968,Tony Gonzalez,dunndaniel@example.org,Female,38,Bhopal,2025-01-04,Fashionista
4969,Margaret Pierce,millerstanley@example.com,Female,48,Kolkata,2020-05-07,Family Shopper
4970,Nicole Tran,nicholaspollard@example.org,Female,39,Bengaluru,2023-01-17,Family Shopper
4971,Cynthia Jackson,kferguson@example.com,Female,52,Bhopal,2020-08-07,Fashionista
4972,Daniel Mckinney,wolfetammy@example.org,Female,24,Gorakhpur,2024-01-02,Family Shopper
4973,David Ross,allennatalie@example.net,Female,29,Jodhpur,2023-01-12,Fashionista
4974,Dana Torres,osbornedrew@example.com,Male,25,Kanpur,2022-04-30,Family Shopper
4975,Todd Pacheco,christina39@example.org,Female,34,Bengaluru,2024-02-04,Family Shopper
4976,Jessica Adams,nancydyer@example.com,Female,19,Gorakhpur,2020-06-15,Fashionista
4977,Mary Archer,robersonpaula@example.org,Female,23,Kolkata,2022-03-31,Family Shopper
4978,Jennifer Dixon,dawndorsey@example.com,Male,18,Lucknow,2021-08-10,Tech Enthusiast
4979,John Carter,jasonsandoval@example.org,Female,74,Jaipur,2022-05-09,Fashionista
4980,Emily Perez,christophersmith@example.net,Male,21,Varanasi,2024-02-04,Family Shopper
4981,Gina Walton,ellenthompson@example.com,Female,52,Kanpur,2023-10-11,Tech Enthusiast
4982,Stanley Massey,smeadows@example.com,Female,46,Bhopal,2021-01-06,Family Shopper
4983,Daniel Robinson,zchan@example.org,Male,32,Mumbai,2024-03-24,Tech Enthusiast
4984,Tracy Sanchez,webbalan@example.com,Female,22,Bengaluru,2024-10-31,Family Shopper
4985,Sonya King,lucasanthony@example.com,Male,38,Delhi,2024-04-12,Fashionista
4986,Susan Peters,catherine94@example.com,Female,46,Nagpur,2021-04-26,Family Shopper
4987,Pamela Robinson,fordapril@example.net,Male,18,Jaipur,2023-10-28,Fashionista
4988,Tanya Peters,taylor68@example.net,Female,38,Bengaluru,2025-03-26,Family Shopper
4989,Cody Leon,darrendavis@example.org,Male,19,Kolkata,2020-10-06,Fashionista
4990,Amanda Woodward,mkane@example.net,Female,28,Varanasi,2021-01-05,Family Shopper
4991,Megan Williams,mirandanash@example.com,Female,25,Hyderabad,2023-01-03,Tech Enthusiast
4992,Stephanie Smith,judybaker@example.com,Female,21,Delhi,2022-08-23,Tech Enthusiast
4993,Kristin Wright,xhouston@example.com,Female,25,Indore,2025-01-08,Family Shopper
4994,Michael Sanchez,bradfordmary@example.org,Female,22,Jaipur,2024-11-21,Family Shopper
4995,Grant Wilson,zjordan@example.com,Female,48,Indore,2022-11-25,Family Shopper
4996,Diana Wilkerson,kellyjones@example.org,Male,22,Mumbai,2021-06-18,Family Shopper
4997,Rebekah Gomez,jennifer57@example.com,Male,31,Bengaluru,2024-10-13,Fashionista
4998,Nancy Bell,sturner@example.org,Male,21,Nagpur,2021-05-07,Family Shopper
4999,Kristie Horton,stuartdavid@example.com,Female,52,Hyderabad,2024-03-05,Family Shopper
5000,Tara Douglas,shannondyer@example.net,Female,44,Bhopal,2023-03-03,Family Shopper
5001,Jonathan Ross,eric19@example.net,Female,20,Delhi,2021-12-26,Family Shopper
5002,Christopher Gonzalez,terrysmith@example.org,Female,27,Delhi,2022-08-08,Fashionista
5003,Andrew Lowe,sanchezdanielle@example.com,Female,27,Delhi,2023-08-19,Family Shopper
5004,Susan Vargas,sydneysmith@example.org,Male,27,Bengaluru,2024-07-16,Fashionista
5005,Bonnie Shannon,bvaughn@example.com,Female,25,Varanasi,2023-02-03,Fashionista
5006,Anthony Johnson,colonsara@example.net,Female,42,Kolkata,2024-04-08,Fashionista
5007,Taylor Anderson,shawnabeard@example.net,Female,27,Kanpur,2023-12-06,Fashionista
5008,Grant Perez,xavier16@example.net,Female,33,Chennai,2022-09-30,Fashionista
5009,Samantha Hamilton,julianpotter@example.net,Male,34,Gorakhpur,2025-02-15,Tech Enthusiast
5010,Carlos Carson,mjones@example.com,Female,46,Indore,2024-01-10,Family Shopper
5011,Lori Casey,pittmanjoseph@example.org,Male,28,Delhi,2022-12-25,Family Shopper
5012,Lance Howard,kennedyseth@example.com,Female,26,Mumbai,2021-05-03,Tech Enthusiast
5013,Jennifer Thomas,tashley@example.com,Female,40,Kolkata,2024-07-03,Family Shopper
5014,Miss Heidi Lawrence,heidibailey@example.com,Male,38,Delhi,2022-06-23,Family Shopper
5015,Juan Benton,williamjackson@example.net,Male,41,Varanasi,2020-09-21,Family Shopper
5016,Karina Haynes,stephanie71@example.com,Female,75,Hyderabad,2020-09-13,Family Shopper
5017,Michael Knox,gsmith@example.org,Male,32,Indore,2023-04-23,Family Shopper
5018,Max Garcia,sarahhall@example.com,Female,58,Mumbai,2020-12-03,Tech Enthusiast
5019,Douglas Davis,brownsusan@example.net,Male,37,Gorakhpur,2025-01-29,Family Shopper
5020,Lauren Anderson,gdeleon@example.com,Female,23,Hyderabad,2022-01-08,Fashionista
5021,Joanna Flores,travisriggs@example.com,Female,57,Jodhpur,2021-06-09,Fashionista
5022,Donald Cook,inoble@example.org,Female,32,Delhi,2024-12-15,Fashionista
5023,Kim Rogers,mperry@example.net,Female,37,Delhi,2024-10-04,Family Shopper
5024,Cathy Lamb,clarksusan@example.net,Female,28,Kanpur,2021-12-28,Tech Enthusiast
5025,Phillip Hall MD,debrapeterson@example.net,Male,40,Bengaluru,2020-06-19,Fashionista
5026,Angela White,kimberly88@example.net,Female,60,Hyderabad,2022-08-23,Tech Enthusiast
5027,Scott Nichols,bobbykirk@example.com,Female,38,Bhopal,2022-12-20,Family Shopper
5028,Beth Hughes,martinkyle@example.org,Male,36,Hyderabad,2020-07-09,Family Shopper
5029,Jeremy Daniels,rebeccarobinson@example.com,Male,33,Jaipur,2020-05-29,Tech Enthusiast
5030,Amy Smith MD,adamjensen@example.com,Female,22,Bhopal,2024-03-14,Family Shopper
5031,Kimberly Mendez,cfigueroa@example.com,Male,41,Hyderabad,2022-06-30,Tech Enthusiast
5032,Nicole Martinez,jasmine56@example.com,Male,40,Kanpur,2020-06-11,Family Shopper
5033,Eric Rowe,jsanchez@example.com,Male,41,Mumbai,2023-11-04,Family Shopper
5034,Amy Hill,brandon76@example.net,Female,37,Chennai,2020-06-26,Fashionista
5035,Sharon Lee,lesliejones@example.com,Male,28,Gorakhpur,2021-01-29,Fashionista
5036,Cory Wilson,camacholarry@example.com,Female,25,Bhopal,2022-02-22,Fashionista
5037,Annette Moore,mayscarly@example.net,Male,36,Bhopal,2021-11-09,Fashionista
5038,Jennifer Perez,amandasingh@example.com,Male,26,Hyderabad,2022-07-30,Tech Enthusiast
5039,Kelsey Hicks,mendozagregory@example.org,Female,24,Lucknow,2020-07-23,Tech Enthusiast
5040,Paul Richardson,qdavis@example.com,Male,55,Lucknow,2021-10-07,Family Shopper
5041,Mario Kelly,turnerjohn@example.com,Male,50,Kanpur,2021-01-02,Fashionista
5042,Tiffany Rice,marshallstephanie@example.com,Male,36,Kanpur,2021-01-23,Fashionista
5043,Eric Bowman,torressandra@example.com,Male,38,Lucknow,2023-11-01,Tech Enthusiast
5044,Bridget Cunningham,laurenwest@example.net,Male,53,Nagpur,2020-11-10,Fashionista
5045,Veronica Vaughn,charlotte65@example.net,Male,36,Kolkata,2021-10-10,Fashionista
5046,Wyatt Cooper,zlopez@example.com,Female,36,Jodhpur,2020-09-07,Family Shopper
5047,James Hicks,nstephens@example.com,Male,26,Indore,2022-08-06,Tech Enthusiast
5048,Melissa Jarvis,qwyatt@example.org,Male,29,Mumbai,2021-06-22,Family Shopper
5049,Jason Levine,iross@example.net,Female,26,Nagpur,2025-03-08,Fashionista
5050,Katherine Singh,rtaylor@example.com,Female,27,Kanpur,2021-01-29,Tech Enthusiast
5051,Cody King,xcoffey@example.org,Male,48,Kolkata,2020-06-06,Family Shopper
5052,Rachel Smith,bryantbrenda@example.net,Female,31,Mumbai,2023-11-25,Family Shopper
5053,Jill Larson,joshua31@example.com,Female,55,Kolkata,2022-04-27,Tech Enthusiast
5054,Jose Watkins,williammelton@example.com,Female,21,Kolkata,2022-07-21,Fashionista
5055,Kimberly Reynolds,jesus45@example.com,Female,34,Meerut,2022-06-18,Family Shopper
5056,Antonio Walls,john28@example.net,Female,40,Lucknow,2021-08-11,Fashionista
5057,Catherine Davis,shawpaul@example.org,Female,21,Hyderabad,2021-05-03,Family Shopper
5058,Scott Taylor,phillip32@example.com,Female,62,Meerut,2022-09-09,Fashionista
5059,Bradley Roberts,moorejennifer@example.net,Male,19,Mumbai,2021-09-25,Family Shopper
5060,Joseph Alexander,bensonjames@example.org,Male,31,Meerut,2024-11-03,Family Shopper
5061,Yvonne Cisneros,hjohnson@example.org,Female,21,Raipur,2020-04-05,Fashionista
5062,Martha Ferguson,bstewart@example.net,Female,21,Bengaluru,2024-01-07,Fashionista
5063,Philip Johnson,epena@example.net,Female,39,Jaipur,2025-02-24,Family Shopper
5064,Tanya Olson,wendysandoval@example.org,Female,65,Indore,2021-05-09,Fashionista
5065,Donna Curtis,reginawilson@example.net,Female,37,Bengaluru,2020-12-08,Family Shopper
5066,Ryan Knight,talexander@example.com,Male,39,Gorakhpur,2021-01-05,Tech Enthusiast
5067,Robin Adams,linda67@example.org,Male,45,Bengaluru,2021-03-21,Fashionista
5068,Diane Lyons,randy05@example.net,Female,23,Bhopal,2023-06-16,Fashionista
5069,Michelle Boyd,amanda51@example.com,Female,55,Lucknow,2024-01-19,Fashionista
5070,Brenda Skinner,sean09@example.org,Male,36,Lucknow,2024-07-04,Tech Enthusiast
5071,Ryan Oneal,ghayes@example.org,Male,55,Hyderabad,2022-04-16,Fashionista
5072,Bernard Reynolds,bhernandez@example.org,Female,21,Meerut,2024-10-26,Fashionista
5073,Mary Porter,lauren74@example.org,Male,45,Chennai,2024-08-20,Family Shopper
5074,Mark Collins,roymichelle@example.net,Female,31,Bengaluru,2021-08-02,Family Shopper
5075,Nicole Johnson,rachel70@example.org,Female,27,Lucknow,2020-06-23,Fashionista
5076,Jennifer Friedman,baxterkristine@example.net,Female,40,Bhopal,2021-06-12,Family Shopper
5077,Jeanette Blake,kelseyward@example.org,Female,30,Mumbai,2023-07-11,Tech Enthusiast
5078,Jacob Brown,amandarobinson@example.com,Male,35,Lucknow,2021-09-09,Family Shopper
5079,Mary Phillips,gardnershannon@example.org,Female,54,Mumbai,2025-02-09,Tech Enthusiast
